Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
2021-07-15 17:00:00,2021-07-15 17:00:00,17240,-70,-0.00404390525707683,17315,17130,17345,12822
2021-07-15 16:30:00,2021-07-15 16:30:00,17310,-50,-0.00288018433179724,17365,17255,17390,2362
2021-07-15 16:00:00,2021-07-15 16:00:00,17360,-10,-0.000575705238917674,17365,17305,17400,2112
2021-07-15 15:30:00,2021-07-15 15:30:00,17370,-65,-0.0037281330656725,17430,17345,17450,842
2021-07-15 15:00:00,2021-07-15 15:00:00,17435,-65,-0.00371428571428571,17505,17405,17545,1695
2021-07-15 14:30:00,2021-07-15 14:30:00,17500,-85,-0.00483366505544498,17590,17475,17600,1115
2021-07-15 14:00:00,2021-07-15 14:00:00,17585,25,0.00142369020501139,17550,17505,17625,1152
2021-07-15 13:30:00,2021-07-15 13:30:00,17560,-95,-0.005380911922968,17655,17515,17655,2091
2021-07-15 13:00:00,2021-07-15 13:00:00,17655,-25,-0.00141402714932127,17675,17640,17695,1380
2021-07-15 12:30:00,2021-07-15 12:30:00,17680,-125,-0.00702049985959,17805,17665,17815,1070
2021-07-15 12:00:00,2021-07-15 12:00:00,17805,-15,-0.000841750841750842,17820,17795,17830,929
2021-07-15 11:30:00,2021-07-15 11:30:00,17820,-10,-0.000560852495793606,17820,17805,17850,636
2021-07-15 11:00:00,2021-07-15 11:00:00,17830,40,0.00224845418774592,17795,17760,17865,1180
2021-07-15 10:30:00,2021-07-15 10:30:00,17790,95,0.0053687482339644,17695,17655,17790,1471
2021-07-15 10:00:00,2021-07-15 10:00:00,17695,-115,-0.006457046603032,17805,17695,17830,1819
2021-07-15 09:30:00,2021-07-15 09:30:00,17810,-15,-0.000841514726507714,17845,17750,17965,2145
2021-07-14 17:00:00,2021-07-14 17:00:00,17825,-20,-0.0011207621182404,17840,17765,17860,8247
2021-07-14 16:30:00,2021-07-14 16:30:00,17845,-35,-0.00195749440715884,17890,17840,17905,1900
2021-07-14 16:00:00,2021-07-14 16:00:00,17880,-30,-0.0016750418760469,17905,17880,17985,1845
2021-07-14 15:30:00,2021-07-14 15:30:00,17910,20,0.00111794298490777,17890,17885,17920,1373
2021-07-14 15:00:00,2021-07-14 15:00:00,17890,80,0.00449185850645705,17805,17800,17900,1263
2021-07-14 14:30:00,2021-07-14 14:30:00,17810,-5,-0.000280662363177098,17805,17800,17845,1047
2021-07-14 14:00:00,2021-07-14 14:00:00,17815,25,0.0014052838673412,17785,17775,17815,892
2021-07-14 13:30:00,2021-07-14 13:30:00,17790,-30,-0.00168350168350168,17815,17775,17840,1112
2021-07-14 13:00:00,2021-07-14 13:00:00,17820,55,0.00309597523219814,17770,17760,17860,1051
2021-07-14 12:30:00,2021-07-14 12:30:00,17765,20,0.00112707805015497,17750,17735,17775,641
2021-07-14 12:00:00,2021-07-14 12:00:00,17745,25,0.00141083521444695,17720,17710,17780,809
2021-07-14 11:30:00,2021-07-14 11:30:00,17720,-5,-0.000282087447108604,17725,17685,17730,1062
2021-07-14 11:00:00,2021-07-14 11:00:00,17725,-55,-0.0030933633295838,17780,17705,17795,1330
2021-07-14 10:30:00,2021-07-14 10:30:00,17780,-160,-0.00891861761426979,17935,17765,17935,1596
2021-07-14 10:00:00,2021-07-14 10:00:00,17940,95,0.00532362006164192,17845,17805,17950,1487
2021-07-14 09:30:00,2021-07-14 09:30:00,17845,80,0.00450323670137912,17765,17715,17980,2362
2021-07-13 17:00:00,2021-07-13 17:00:00,17765,-70,-0.00392486683487525,17835,17765,17840,6823
2021-07-13 16:30:00,2021-07-13 16:30:00,17835,-50,-0.00279563880346659,17890,17820,17890,1211
2021-07-13 16:00:00,2021-07-13 16:00:00,17885,-10,-0.000558815311539536,17900,17880,17915,877
2021-07-13 15:30:00,2021-07-13 15:30:00,17895,55,0.00308295964125561,17850,17850,17915,1187
2021-07-13 15:00:00,2021-07-13 15:00:00,17840,15,0.000841514726507714,17825,17790,17900,1336
2021-07-13 14:30:00,2021-07-13 14:30:00,17825,-10,-0.000560695262125035,17840,17805,17855,571
2021-07-13 14:00:00,2021-07-13 14:00:00,17835,-50,-0.00279563880346659,17890,17825,17905,814
2021-07-13 13:30:00,2021-07-13 13:30:00,17885,-15,-0.000837988826815642,17900,17875,17920,790
2021-07-13 13:00:00,2021-07-13 13:00:00,17900,5,0.000279407655769768,17895,17885,17945,966
2021-07-13 12:30:00,2021-07-13 12:30:00,17895,0,0,17890,17880,17920,647
2021-07-13 12:00:00,2021-07-13 12:00:00,17895,-5,-0.000279329608938547,17905,17870,17910,457
2021-07-13 11:30:00,2021-07-13 11:30:00,17900,5,0.000279407655769768,17890,17870,17910,574
2021-07-13 11:00:00,2021-07-13 11:00:00,17895,-50,-0.00278629144608526,17955,17885,17960,1143
2021-07-13 10:30:00,2021-07-13 10:30:00,17945,-45,-0.00250138966092273,18000,17895,18010,1036
2021-07-13 10:00:00,2021-07-13 10:00:00,17990,-10,-0.000555555555555556,18005,17945,18035,740
2021-07-13 09:30:00,2021-07-13 09:30:00,18000,-120,-0.00662251655629139,18120,17975,18215,2317
2021-07-12 17:00:00,2021-07-12 17:00:00,18120,-35,-0.00192784356926467,18165,18120,18215,5984
2021-07-12 16:30:00,2021-07-12 16:30:00,18155,-65,-0.00356750823271131,18220,18110,18245,1627
2021-07-12 16:00:00,2021-07-12 16:00:00,18220,70,0.00385674931129477,18155,18095,18240,2031
2021-07-12 15:30:00,2021-07-12 15:30:00,18150,5,0.000275558004960044,18150,18120,18170,937
2021-07-12 15:00:00,2021-07-12 15:00:00,18145,45,0.00248618784530387,18095,18090,18160,793
2021-07-12 14:30:00,2021-07-12 14:30:00,18100,40,0.00221483942414175,18055,18025,18120,786
2021-07-12 14:00:00,2021-07-12 14:00:00,18060,55,0.00305470702582616,18005,17965,18060,671
2021-07-12 13:30:00,2021-07-12 13:30:00,18005,85,0.00474330357142857,17920,17920,18025,920
2021-07-12 13:00:00,2021-07-12 13:00:00,17920,-10,-0.000557724484104852,17920,17890,17980,818
2021-07-12 12:30:00,2021-07-12 12:30:00,17930,65,0.00363839910439407,17870,17850,17935,1472
2021-07-12 12:00:00,2021-07-12 12:00:00,17865,135,0.00761421319796954,17735,17715,17885,1200
2021-07-12 11:30:00,2021-07-12 11:30:00,17730,15,0.000846740050804403,17720,17680,17740,1004
2021-07-12 11:00:00,2021-07-12 11:00:00,17715,-5,-0.000282167042889391,17715,17690,17785,1867
2021-07-12 10:30:00,2021-07-12 10:30:00,17720,-75,-0.00421466704130374,17785,17705,17830,2461
2021-07-12 10:00:00,2021-07-12 10:00:00,17795,-240,-0.0133074577210979,18025,17765,18035,2424
2021-07-12 09:30:00,2021-07-12 09:30:00,18035,-10,-0.000554170130229981,17940,17900,18145,2517
2021-07-09 17:00:00,2021-07-09 17:00:00,18045,55,0.00305725403001668,17990,17960,18085,5944
2021-07-09 16:30:00,2021-07-09 16:30:00,17990,200,0.0112422709387296,17795,17790,17990,2647
2021-07-09 16:00:00,2021-07-09 16:00:00,17790,110,0.00622171945701357,17685,17685,17800,2380
2021-07-09 15:30:00,2021-07-09 15:30:00,17680,-40,-0.00225733634311512,17725,17660,17790,1987
2021-07-09 15:00:00,2021-07-09 15:00:00,17720,55,0.00311350127370507,17665,17650,17740,1192
2021-07-09 14:30:00,2021-07-09 14:30:00,17665,65,0.00369318181818182,17605,17565,17710,1406
2021-07-09 14:00:00,2021-07-09 14:00:00,17600,-45,-0.00255029753471238,17640,17520,17655,1662
2021-07-09 13:30:00,2021-07-09 13:30:00,17645,-50,-0.00282565696524442,17700,17630,17715,1800
2021-07-09 13:00:00,2021-07-09 13:00:00,17695,120,0.00682788051209104,17590,17555,17700,1763
2021-07-09 12:30:00,2021-07-09 12:30:00,17575,25,0.00142450142450142,17545,17525,17665,1320
2021-07-09 12:00:00,2021-07-09 12:00:00,17550,-70,-0.0039727582292849,17620,17470,17630,2729
2021-07-09 11:30:00,2021-07-09 11:30:00,17620,75,0.0042747221430607,17540,17530,17655,1938
2021-07-09 11:00:00,2021-07-09 11:00:00,17545,40,0.00228506141102542,17500,17490,17585,1534
2021-07-09 10:30:00,2021-07-09 10:30:00,17505,-15,-0.000856164383561644,17540,17460,17575,2063
2021-07-09 10:00:00,2021-07-09 10:00:00,17520,20,0.00114285714285714,17505,17365,17570,5052
2021-07-09 09:30:00,2021-07-09 09:30:00,17500,-575,-0.0318118948824343,17860,17400,18000,10760
2021-07-08 17:00:00,2021-07-08 17:00:00,18075,10,0.000553556601162469,18060,18040,18145,10476
2021-07-08 16:30:00,2021-07-08 16:30:00,18065,80,0.00444815123714206,17980,17875,18085,3906
2021-07-08 16:00:00,2021-07-08 16:00:00,17985,-30,-0.00166527893422148,18020,17905,18080,3293
2021-07-08 15:30:00,2021-07-08 15:30:00,18015,115,0.00642458100558659,17895,17870,18060,2310
2021-07-08 15:00:00,2021-07-08 15:00:00,17900,-185,-0.0102294719380702,18080,17900,18080,2877
2021-07-08 14:30:00,2021-07-08 14:30:00,18085,100,0.00556018904642758,17970,17925,18100,925
2021-07-08 14:00:00,2021-07-08 14:00:00,17985,-45,-0.00249584026622296,18025,17950,18045,1149
2021-07-08 13:30:00,2021-07-08 13:30:00,18030,110,0.00613839285714286,17910,17910,18040,1725
2021-07-08 13:00:00,2021-07-08 13:00:00,17920,-70,-0.00389105058365759,17985,17840,18035,3215
2021-07-08 12:30:00,2021-07-08 12:30:00,17990,-155,-0.00854229815376137,18130,17985,18135,2024
2021-07-08 12:00:00,2021-07-08 12:00:00,18145,-175,-0.00955240174672489,18320,18120,18320,4789
2021-07-08 11:30:00,2021-07-08 11:30:00,18320,-50,-0.00272182906913446,18370,18260,18395,977
2021-07-08 11:00:00,2021-07-08 11:00:00,18370,40,0.00218221494817239,18325,18320,18410,1113
2021-07-08 10:30:00,2021-07-08 10:30:00,18330,-30,-0.00163398692810458,18350,18270,18365,1312
2021-07-08 10:00:00,2021-07-08 10:00:00,18360,30,0.0016366612111293,18325,18230,18390,2590
2021-07-08 09:30:00,2021-07-08 09:30:00,18330,-95,-0.00515603799185889,18500,18295,18505,3747
2021-07-07 17:00:00,2021-07-07 17:00:00,18425,-70,-0.00378480670451473,18490,18345,18590,11185
2021-07-07 16:30:00,2021-07-07 16:30:00,18495,-175,-0.00937332619175147,18655,18495,18695,1944
2021-07-07 16:00:00,2021-07-07 16:00:00,18670,-20,-0.00107009095773141,18695,18660,18730,2198
2021-07-07 15:30:00,2021-07-07 15:30:00,18690,90,0.00483870967741936,18605,18600,18735,1223
2021-07-07 15:00:00,2021-07-07 15:00:00,18600,-70,-0.00374933047670059,18670,18585,18705,1036
2021-07-07 14:30:00,2021-07-07 14:30:00,18670,75,0.00403334229631621,18590,18590,18700,1137
2021-07-07 14:00:00,2021-07-07 14:00:00,18595,-15,-0.000806018269747448,18600,18570,18650,874
2021-07-07 13:30:00,2021-07-07 13:30:00,18610,35,0.0018842530282638,18580,18505,18630,1341
2021-07-07 13:00:00,2021-07-07 13:00:00,18575,85,0.00459707950243375,18500,18490,18585,971
2021-07-07 12:30:00,2021-07-07 12:30:00,18490,70,0.00380021715526602,18415,18320,18490,1403
2021-07-07 12:00:00,2021-07-07 12:00:00,18420,-150,-0.00807754442649435,18580,18410,18600,1457
2021-07-07 11:30:00,2021-07-07 11:30:00,18570,50,0.00269978401727862,18520,18510,18580,746
2021-07-07 11:00:00,2021-07-07 11:00:00,18520,-105,-0.00563758389261745,18630,18475,18630,949
2021-07-07 10:30:00,2021-07-07 10:30:00,18625,200,0.0108548168249661,18430,18430,18630,1239
2021-07-07 10:00:00,2021-07-07 10:00:00,18425,-225,-0.0120643431635389,18645,18385,18675,1344
2021-07-07 09:30:00,2021-07-07 09:30:00,18650,340,0.0185690879300928,18370,18370,18675,2055
2021-07-06 17:00:00,2021-07-06 17:00:00,18310,-40,-0.00217983651226158,18340,18290,18420,5930
2021-07-06 16:30:00,2021-07-06 16:30:00,18350,-105,-0.00568951503657545,18450,18350,18490,1831
2021-07-06 16:00:00,2021-07-06 16:00:00,18455,-230,-0.0123093390420123,18685,18455,18685,1442
2021-07-06 15:30:00,2021-07-06 15:30:00,18685,-80,-0.00426325606181721,18765,18675,18785,799
2021-07-06 15:00:00,2021-07-06 15:00:00,18765,15,0.0008,18755,18740,18775,300
2021-07-06 14:30:00,2021-07-06 14:30:00,18750,70,0.00374732334047109,18685,18685,18765,740
2021-07-06 14:00:00,2021-07-06 14:00:00,18680,-55,-0.0029356818788364,18730,18680,18730,333
2021-07-06 13:30:00,2021-07-06 13:30:00,18735,35,0.0018716577540107,18710,18680,18735,542
2021-07-06 13:00:00,2021-07-06 13:00:00,18700,-5,-0.000267308206361935,18715,18690,18725,258
2021-07-06 12:30:00,2021-07-06 12:30:00,18705,0,0,18705,18690,18745,656
2021-07-06 12:00:00,2021-07-06 12:00:00,18705,20,0.00107037730800107,18675,18675,18735,706
2021-07-06 11:30:00,2021-07-06 11:30:00,18685,-10,-0.000534902380315592,18685,18670,18760,961
2021-07-06 11:00:00,2021-07-06 11:00:00,18695,25,0.00133904659882164,18665,18625,18700,722
2021-07-06 10:30:00,2021-07-06 10:30:00,18670,60,0.00322407307898979,18610,18605,18700,1012
2021-07-06 10:00:00,2021-07-06 10:00:00,18610,-35,-0.00187717886832931,18635,18590,18660,1158
2021-07-06 09:30:00,2021-07-06 09:30:00,18645,235,0.0127648017381858,18415,18415,18655,3615
2021-07-05 17:00:00,2021-07-05 17:00:00,18410,5,0.000271665308340125,18410,18355,18420,3001
2021-07-05 16:30:00,2021-07-05 16:30:00,18405,-10,-0.000543035568829758,18410,18385,18450,633
2021-07-05 16:00:00,2021-07-05 16:00:00,18415,-40,-0.00216743429964779,18450,18415,18475,469
2021-07-05 15:30:00,2021-07-05 15:30:00,18455,-35,-0.00189291508923743,18495,18430,18495,700
2021-07-05 15:00:00,2021-07-05 15:00:00,18490,0,0,18485,18470,18510,887
2021-07-05 14:30:00,2021-07-05 14:30:00,18490,15,0.00081190798376184,18480,18455,18515,1124
2021-07-05 14:00:00,2021-07-05 14:00:00,18475,65,0.00353068984247691,18415,18415,18475,864
2021-07-05 13:30:00,2021-07-05 13:30:00,18410,60,0.00326975476839237,18345,18335,18425,934
2021-07-05 13:00:00,2021-07-05 13:00:00,18350,45,0.00245834471455886,18310,18310,18350,300
2021-07-05 12:30:00,2021-07-05 12:30:00,18305,-10,-0.000546000546000546,18315,18305,18350,675
2021-07-05 12:00:00,2021-07-05 12:00:00,18315,15,0.000819672131147541,18300,18290,18340,328
2021-07-05 11:30:00,2021-07-05 11:30:00,18300,60,0.00328947368421053,18230,18230,18330,424
2021-07-05 11:00:00,2021-07-05 11:00:00,18240,-15,-0.000821692686935086,18265,18215,18275,468
2021-07-05 10:30:00,2021-07-05 10:30:00,18255,-55,-0.00300382304751502,18300,18225,18300,564
2021-07-05 10:00:00,2021-07-05 10:00:00,18310,95,0.00521548174581389,18230,18200,18320,582
2021-07-05 09:30:00,2021-07-05 09:30:00,18215,30,0.00164971130052241,18250,18170,18310,1425
2021-07-02 17:00:00,2021-07-02 17:00:00,18185,-55,-0.00301535087719298,18240,18125,18240,8428
2021-07-02 16:30:00,2021-07-02 16:30:00,18240,-35,-0.00191518467852257,18275,18190,18280,1412
2021-07-02 16:00:00,2021-07-02 16:00:00,18275,45,0.00246845858475041,18240,18160,18275,1220
2021-07-02 15:30:00,2021-07-02 15:30:00,18230,-15,-0.000822143052891203,18240,18175,18260,1315
2021-07-02 15:00:00,2021-07-02 15:00:00,18245,-55,-0.00300546448087432,18300,18245,18315,705
2021-07-02 14:30:00,2021-07-02 14:30:00,18300,30,0.00164203612479475,18275,18250,18315,690
2021-07-02 14:00:00,2021-07-02 14:00:00,18270,-35,-0.00191204588910134,18305,18265,18325,779
2021-07-02 13:30:00,2021-07-02 13:30:00,18305,-35,-0.00190839694656489,18330,18270,18335,581
2021-07-02 13:00:00,2021-07-02 13:00:00,18340,30,0.00163844893500819,18310,18275,18345,400
2021-07-02 12:30:00,2021-07-02 12:30:00,18310,-15,-0.000818553888130969,18330,18260,18335,461
2021-07-02 12:00:00,2021-07-02 12:00:00,18325,70,0.00383456587236374,18250,18250,18345,501
2021-07-02 11:30:00,2021-07-02 11:30:00,18255,0,0,18255,18230,18275,456
2021-07-02 11:00:00,2021-07-02 11:00:00,18255,-40,-0.0021863897239683,18290,18220,18300,967
2021-07-02 10:30:00,2021-07-02 10:30:00,18295,-75,-0.00408274360370169,18375,18270,18390,1938
2021-07-02 10:00:00,2021-07-02 10:00:00,18370,-125,-0.00675858340091917,18500,18360,18575,3226
2021-07-02 09:30:00,2021-07-02 09:30:00,18495,340,0.0187276232442853,18170,18170,18570,7734
2021-07-01 17:00:00,2021-07-01 17:00:00,18155,180,0.0100139082058414,17980,17980,18195,9085
2021-07-01 16:30:00,2021-07-01 16:30:00,17975,-65,-0.00360310421286031,18035,17960,18115,1837
2021-07-01 16:00:00,2021-07-01 16:00:00,18040,-55,-0.00303951367781155,18095,17985,18120,1843
2021-07-01 15:30:00,2021-07-01 15:30:00,18095,5,0.000276395798783858,18095,18025,18095,779
2021-07-01 15:00:00,2021-07-01 15:00:00,18090,5,0.000276472214542438,18080,18060,18140,837
2021-07-01 14:30:00,2021-07-01 14:30:00,18085,15,0.000830105146651909,18065,18065,18095,624
2021-07-01 14:00:00,2021-07-01 14:00:00,18070,75,0.00416782439566546,18000,17990,18075,560
2021-07-01 13:30:00,2021-07-01 13:30:00,17995,60,0.00334541399498188,17935,17935,18000,471
2021-07-01 13:00:00,2021-07-01 13:00:00,17935,-45,-0.0025027808676307,17980,17915,18010,1352
2021-07-01 12:30:00,2021-07-01 12:30:00,17980,-20,-0.00111111111111111,18005,17940,18015,1465
2021-07-01 12:00:00,2021-07-01 12:00:00,18000,10,0.000555864369093941,17995,17965,18030,1503
2021-07-01 11:30:00,2021-07-01 11:30:00,17990,-60,-0.00332409972299169,18055,17960,18060,1635
2021-07-01 11:00:00,2021-07-01 11:00:00,18050,-105,-0.005783530707794,18160,18035,18185,1521
2021-07-01 10:30:00,2021-07-01 10:30:00,18155,,,18190,18085,18225,1908
